ecole_id,annee,score_moyen,ips_moyen,taille_moyenne_classe,part_dedoublement,rep,rep_plus,statut_mode
57,2018,73.326,61.35,25.13,0.0,0.0,0.0,Hors EP
57,2019,82.316,81.96,12.43,0.0,0.0,0.0,Hors EP
57,2020,81.642,66.19,12.0,0.0,0.0,0.0,Hors EP
57,2021,80.564,77.01,21.29,0.0,0.0,0.0,Hors EP
57,2022,78.204,51.54,22.82,0.0,0.0,0.0,Hors EP
57,2023,72.362,57.779999999999994,20.67,0.0,1.0,0.0,REP
58,2017,75.066,84.9,21.71,0.0,0.0,0.0,Hors EP
58,2018,81.78,65.95,17.59,0.0,0.0,0.0,Hors EP
58,2019,68.92,68.98,16.92,1.0,0.0,1.0,REP+
58,2020,69.652,67.98,21.45,0.0,1.0,0.0,REP
58,2021,84.602,59.83,12.0,0.0,0.0,0.0,Hors EP
58,2022,82.59,57.4,16.68,0.0,0.0,0.0,Hors EP
58,2023,79.596,69.05,12.0,1.0,1.0,0.0,REP
59,2017,68.208,70.53,16.79,1.0,0.0,1.0,REP+
59,2018,78.678,55.6,18.32,0.0,0.0,0.0,Hors EP
59,2019,75.7,94.28,23.05,0.0,0.0,0.0,Hors EP
59,2020,79.00800000000001,60.529999999999994,22.16,0.0,0.0,0.0,Hors EP
59,2021,83.654,64.93,18.47,0.0,0.0,0.0,Hors EP
59,2022,88.666,54.02,14.970000000000002,0.0,0.0,0.0,Hors EP
59,2023,84.14200000000001,89.95,13.559999999999999,0.0,0.0,0.0,Hors EP
60,2017,65.146,51.6,23.93,0.0,1.0,0.0,REP
60,2018,73.618,90.95,12.0,1.0,1.0,0.0,REP
60,2019,79.666,77.03,16.67,0.0,0.0,0.0,Hors EP
60,2020,63.54,68.06,24.9,0.0,1.0,0.0,REP
60,2021,82.196,47.61,17.24,0.0,0.0,0.0,Hors EP
60,2022,82.51599999999999,54.25,20.52,0.0,0.0,0.0,Hors EP
60,2023,81.09400000000001,54.85,19.68,0.0,0.0,0.0,Hors EP
61,2017,73.67999999999999,90.55,12.0,1.0,1.0,0.0,REP
61,2018,63.738,86.76,29.089999999999996,0.0,1.0,0.0,REP
61,2019,74.30199999999999,91.96,12.48,1.0,0.0,1.0,REP+
61,2020,74.25399999999999,66.89,25.82,0.0,0.0,0.0,Hors EP
61,2021,83.548,84.55,22.81,0.0,0.0,0.0,Hors EP
61,2022,79.122,77.1,12.0,1.0,1.0,0.0,REP
61,2023,73.702,74.86,14.440000000000001,1.0,0.0,1.0,REP+
62,2017,65.276,69.61,19.89,0.0,0.0,1.0,REP+
62,2018,78.672,63.33,22.99,0.0,0.0,0.0,Hors EP
62,2019,75.562,63.21,14.819999999999999,1.0,0.0,1.0,REP+
62,2020,78.28,64.71,14.470000000000002,1.0,1.0,0.0,REP
62,2021,80.98400000000001,87.21,24.34,0.0,0.0,0.0,Hors EP
62,2022,82.494,66.34,23.33,0.0,0.0,0.0,Hors EP
62,2023,75.91,58.77,17.79,1.0,1.0,0.0,REP
63,2017,78.484,63.86,14.74,0.0,0.0,0.0,Hors EP
63,2018,82.986,71.41,14.669999999999998,0.0,0.0,0.0,Hors EP
63,2019,78.04400000000001,64.82,12.0,1.0,1.0,0.0,REP
63,2020,75.622,64.4,15.220000000000002,1.0,1.0,0.0,REP
63,2021,79.674,90.46,16.11,0.0,0.0,0.0,Hors EP
63,2022,85.80600000000001,100.0,15.99,0.0,0.0,0.0,Hors EP
63,2023,76.662,64.25,25.47,0.0,0.0,0.0,Hors EP
64,2017,76.21799999999999,86.4,18.13,0.0,0.0,0.0,Hors EP
64,2018,70.668,62.83,12.0,1.0,0.0,1.0,REP+
64,2019,75.764,48.64,24.81,0.0,0.0,0.0,Hors EP
64,2020,81.458,77.63,18.36,0.0,0.0,0.0,Hors EP
64,2021,73.714,77.47,16.3,1.0,0.0,1.0,REP+
64,2022,82.94,69.64,12.0,0.0,0.0,0.0,Hors EP
64,2023,86.114,86.3,12.0,0.0,0.0,0.0,Hors EP
65,2017,76.03999999999999,89.7,23.1,0.0,0.0,0.0,Hors EP
65,2018,81.494,92.08,12.66,0.0,0.0,0.0,Hors EP
65,2019,76.902,46.99,22.84,0.0,0.0,0.0,Hors EP
65,2020,84.91,68.87,15.45,0.0,0.0,0.0,Hors EP
65,2021,71.72200000000001,82.27,18.7,0.0,1.0,0.0,REP
65,2022,78.354,53.61,12.9,1.0,1.0,0.0,REP
65,2023,82.426,68.03,13.26,0.0,0.0,0.0,Hors EP
66,2017,78.248,94.27,12.0,0.0,0.0,0.0,Hors EP
66,2018,79.704,71.08,19.38,0.0,0.0,0.0,Hors EP
66,2019,81.01,71.02,12.0,0.0,0.0,0.0,Hors EP
66,2020,84.412,99.8,12.0,0.0,0.0,0.0,Hors EP
66,2021,80.81800000000001,80.11,13.75,0.0,0.0,0.0,Hors EP
66,2022,81.434,67.63,19.48,0.0,0.0,0.0,Hors EP
66,2023,74.25,51.29,12.0,1.0,0.0,1.0,REP+
67,2017,71.886,79.51,23.73,0.0,0.0,0.0,Hors EP
67,2018,73.066,88.46,16.47,1.0,1.0,0.0,REP
67,2019,76.934,77.16,12.0,1.0,1.0,0.0,REP
67,2020,66.842,98.8,20.88,0.0,0.0,1.0,REP+
67,2021,70.386,61.15,18.69,0.0,1.0,0.0,REP
67,2022,85.09,85.1,16.81,0.0,0.0,0.0,Hors EP
67,2023,83.932,57.8,16.34,0.0,0.0,0.0,Hors EP
68,2017,73.78,77.1,22.45,0.0,0.0,0.0,Hors EP
68,2018,81.98400000000001,69.5,12.6,0.0,0.0,0.0,Hors EP
68,2019,83.858,87.86,16.32,0.0,0.0,0.0,Hors EP
68,2020,72.452,80.51,12.0,1.0,1.0,0.0,REP
68,2021,84.062,58.63000000000001,19.73,0.0,0.0,0.0,Hors EP
68,2022,79.91,91.54,17.82,1.0,1.0,0.0,REP
68,2023,79.92999999999999,75.17,22.59,0.0,0.0,0.0,Hors EP
69,2017,76.94800000000001,73.98,15.779999999999998,0.0,0.0,0.0,Hors EP
69,2018,82.79400000000001,71.52,12.0,0.0,0.0,0.0,Hors EP
69,2019,82.078,72.14,12.15,0.0,0.0,0.0,Hors EP
69,2020,77.322,50.25,21.94,0.0,0.0,0.0,Hors EP
69,2021,80.764,67.15,12.0,1.0,1.0,0.0,REP
69,2022,82.506,78.58,16.93,0.0,0.0,0.0,Hors EP
69,2023,85.114,71.74,14.37,0.0,0.0,0.0,Hors EP
70,2017,68.738,64.59,12.0,1.0,0.0,1.0,REP+
70,2018,82.742,78.63,15.85,0.0,0.0,0.0,Hors EP
70,2019,75.874,74.1,23.8,0.0,0.0,0.0,Hors EP
70,2020,78.502,75.1,12.0,0.0,0.0,0.0,Hors EP
70,2021,73.116,71.42,12.0,1.0,0.0,1.0,REP+
70,2022,83.374,68.88,12.0,0.0,0.0,0.0,Hors EP
70,2023,79.994,83.04,12.0,0.0,0.0,0.0,Hors EP
71,2017,82.39,62.81,15.210000000000003,0.0,0.0,0.0,Hors EP
71,2018,72.954,80.26,12.0,1.0,1.0,0.0,REP
71,2019,86.478,82.88,12.0,0.0,0.0,0.0,Hors EP
71,2020,86.558,65.2,16.32,0.0,0.0,0.0,Hors EP
71,2021,89.502,53.3,16.25,0.0,0.0,0.0,Hors EP
71,2022,80.65599999999999,77.9,12.0,1.0,1.0,0.0,REP
71,2023,82.006,68.54,15.95,0.0,0.0,0.0,Hors EP
72,2017,75.05799999999999,74.95,12.0,0.0,0.0,0.0,Hors EP
72,2018,73.902,60.720000000000006,17.38,1.0,1.0,0.0,REP
72,2019,69.576,56.11999999999999,14.23,1.0,0.0,1.0,REP+
72,2020,83.60799999999999,54.52,20.14,0.0,0.0,0.0,Hors EP
72,2021,75.314,85.49,12.02,1.0,0.0,1.0,REP+
72,2022,83.72200000000001,73.97,17.04,0.0,0.0,0.0,Hors EP
72,2023,77.412,71.48,28.22,0.0,0.0,0.0,Hors EP
73,2017,66.99,67.74,16.49,1.0,0.0,1.0,REP+
73,2018,70.55,85.82,22.21,0.0,1.0,0.0,REP
73,2019,74.22200000000001,49.11,12.0,1.0,1.0,0.0,REP
73,2020,77.072,100.0,13.35,1.0,1.0,0.0,REP
73,2021,84.922,65.51,18.94,0.0,0.0,0.0,Hors EP
73,2022,73.248,84.9,12.0,1.0,0.0,1.0,REP+
73,2023,86.154,59.04,15.51,0.0,0.0,0.0,Hors EP
74,2017,73.376,93.82,21.87,0.0,0.0,0.0,Hors EP
74,2018,75.334,50.11,12.95,1.0,1.0,0.0,REP
74,2019,78.358,80.9,15.430000000000001,0.0,0.0,0.0,Hors EP
74,2020,78.84,60.86999999999999,12.32,1.0,1.0,0.0,REP
74,2021,73.828,77.83,12.0,1.0,0.0,1.0,REP+
74,2022,71.72,55.58,13.1,1.0,0.0,1.0,REP+
74,2023,78.66,67.63,19.67,0.0,1.0,0.0,REP
75,2017,82.164,67.81,19.04,0.0,0.0,0.0,Hors EP
75,2018,72.78200000000001,61.970000000000006,13.65,1.0,0.0,1.0,REP+
75,2019,80.0,62.75,17.04,0.0,0.0,0.0,Hors EP
75,2020,82.514,83.39,14.419999999999998,0.0,0.0,0.0,Hors EP
75,2021,70.52000000000001,87.28,13.539999999999997,1.0,0.0,1.0,REP+
75,2022,81.896,52.32000000000001,17.79,0.0,0.0,0.0,Hors EP
75,2023,75.592,88.96,16.31,1.0,0.0,1.0,REP+
76,2017,73.72,97.32,17.78,1.0,1.0,0.0,REP
76,2018,68.292,81.28,15.35,1.0,1.0,0.0,REP
76,2019,74.28599999999999,62.45,20.51,0.0,1.0,0.0,REP
76,2020,75.984,91.56,21.9,0.0,0.0,0.0,Hors EP
76,2021,81.0,59.1,21.98,0.0,0.0,0.0,Hors EP
76,2022,79.4,55.48,12.0,1.0,1.0,0.0,REP
76,2023,88.804,65.14,16.23,0.0,0.0,0.0,Hors EP
77,2017,72.674,80.44,22.82,0.0,0.0,0.0,Hors EP
77,2018,69.938,60.15999999999999,12.0,1.0,0.0,1.0,REP+
77,2019,79.396,85.42,12.0,0.0,0.0,0.0,Hors EP
77,2020,78.804,78.68,12.0,1.0,1.0,0.0,REP
77,2021,69.93199999999999,44.25,18.41,0.0,0.0,1.0,REP+
77,2022,82.608,90.48,15.430000000000001,0.0,0.0,0.0,Hors EP
77,2023,76.288,88.64,15.289999999999997,1.0,1.0,0.0,REP
78,2017,79.146,57.760000000000005,15.38,0.0,0.0,0.0,Hors EP
78,2018,75.55799999999999,72.4,16.24,1.0,1.0,0.0,REP
78,2019,80.31800000000001,81.94,17.06,0.0,0.0,0.0,Hors EP
78,2020,74.786,68.93,17.08,1.0,1.0,0.0,REP
78,2021,77.924,70.7,16.55,1.0,1.0,0.0,REP
78,2022,85.088,74.46,18.71,0.0,0.0,0.0,Hors EP
78,2023,84.7,75.96,18.37,0.0,0.0,0.0,Hors EP
79,2017,78.78200000000001,47.13,19.1,0.0,0.0,0.0,Hors EP
79,2018,73.416,66.44,15.62,1.0,1.0,0.0,REP
79,2019,78.78999999999999,54.1,12.0,1.0,1.0,0.0,REP
79,2020,79.724,81.35,18.48,0.0,0.0,0.0,Hors EP
79,2021,81.516,68.27,14.539999999999997,1.0,1.0,0.0,REP
79,2022,75.624,81.31,12.63,1.0,1.0,0.0,REP
79,2023,75.47,62.61,14.470000000000002,1.0,0.0,1.0,REP+
80,2017,76.42,75.04,12.0,1.0,1.0,0.0,REP
80,2018,75.026,72.23,18.09,0.0,1.0,0.0,REP
80,2019,71.536,61.470000000000006,12.0,1.0,0.0,1.0,REP+
80,2020,77.23400000000001,84.05,12.46,1.0,1.0,0.0,REP
80,2021,83.17999999999999,78.33,16.81,0.0,0.0,0.0,Hors EP
80,2022,83.706,64.78,18.31,0.0,0.0,0.0,Hors EP
80,2023,74.94200000000001,65.32,14.39,1.0,0.0,1.0,REP+
81,2017,71.768,78.08,12.0,1.0,0.0,1.0,REP+
81,2018,83.848,50.99,12.0,0.0,0.0,0.0,Hors EP
81,2019,70.262,73.53,12.0,1.0,0.0,1.0,REP+
81,2020,73.072,50.92,15.819999999999999,1.0,0.0,1.0,REP+
81,2021,77.518,98.78,16.81,1.0,1.0,0.0,REP
81,2022,81.832,64.25,21.25,0.0,0.0,0.0,Hors EP
81,2023,84.2,80.3,17.34,1.0,1.0,0.0,REP
82,2017,78.582,40.0,20.54,0.0,0.0,0.0,Hors EP
82,2018,75.328,71.24,17.13,1.0,0.0,1.0,REP+
82,2019,81.07000000000001,73.4,18.45,0.0,0.0,0.0,Hors EP
82,2020,72.80799999999999,64.35,12.12,1.0,0.0,1.0,REP+
82,2021,82.9,95.12,19.9,0.0,0.0,0.0,Hors EP
82,2022,77.526,89.5,15.779999999999998,1.0,0.0,1.0,REP+
82,2023,86.316,78.26,12.0,0.0,0.0,0.0,Hors EP
83,2017,72.624,88.23,12.0,1.0,0.0,1.0,REP+
83,2018,63.779999999999994,74.87,24.73,0.0,0.0,1.0,REP+
83,2019,83.184,63.14,18.0,0.0,0.0,0.0,Hors EP
83,2020,77.57000000000001,85.53,14.89,1.0,1.0,0.0,REP
83,2021,75.75800000000001,91.79,26.670000000000005,0.0,0.0,0.0,Hors EP
83,2022,73.57000000000001,86.74,12.0,1.0,0.0,1.0,REP+
83,2023,85.24,70.47,22.35,0.0,0.0,0.0,Hors EP
84,2017,78.276,72.75,17.84,0.0,0.0,0.0,Hors EP
84,2018,80.322,74.05,12.02,0.0,0.0,0.0,Hors EP
84,2019,83.788,80.9,12.55,0.0,0.0,0.0,Hors EP
84,2020,71.486,55.55,14.430000000000001,1.0,0.0,1.0,REP+
84,2021,84.05199999999999,99.4,17.38,0.0,0.0,0.0,Hors EP
84,2022,79.252,75.86,26.85,0.0,0.0,0.0,Hors EP
84,2023,86.012,76.0,21.76,0.0,0.0,0.0,Hors EP
85,2017,81.842,62.010000000000005,12.0,0.0,0.0,0.0,Hors EP
85,2018,79.45,92.25,22.33,0.0,0.0,0.0,Hors EP
85,2019,80.436,71.59,20.13,0.0,0.0,0.0,Hors EP
85,2020,72.59400000000001,46.69,12.0,1.0,0.0,1.0,REP+
85,2021,78.314,74.73,15.89,1.0,1.0,0.0,REP
85,2022,79.478,82.08,17.29,1.0,1.0,0.0,REP
85,2023,81.348,79.89,21.73,0.0,0.0,0.0,Hors EP
86,2017,72.08,64.67,27.93,0.0,0.0,0.0,Hors EP
86,2018,65.788,74.49,25.52,0.0,1.0,0.0,REP
86,2019,78.162,52.61,15.529999999999998,1.0,1.0,0.0,REP
86,2020,84.99,74.26,12.0,0.0,0.0,0.0,Hors EP
86,2021,84.57000000000001,87.77,16.26,0.0,0.0,0.0,Hors EP
86,2022,76.252,85.26,28.2,0.0,0.0,0.0,Hors EP
86,2023,84.598,54.6,12.0,0.0,0.0,0.0,Hors EP
87,2017,77.726,60.15,21.29,0.0,0.0,0.0,Hors EP
87,2018,73.326,95.44,17.09,1.0,0.0,1.0,REP+
87,2019,82.72,79.07,15.45,0.0,0.0,0.0,Hors EP
87,2020,78.526,93.03,15.309999999999999,0.0,0.0,0.0,Hors EP
87,2021,84.65799999999999,75.46,14.220000000000002,0.0,0.0,0.0,Hors EP
87,2022,85.18199999999999,77.34,22.08,0.0,0.0,0.0,Hors EP
87,2023,86.27000000000001,80.36,12.0,0.0,0.0,0.0,Hors EP
88,2017,76.768,79.11,20.16,0.0,0.0,0.0,Hors EP
88,2018,71.944,100.0,25.68,0.0,0.0,0.0,Hors EP
88,2019,74.172,81.15,18.79,0.0,1.0,0.0,REP
88,2020,76.964,46.07,13.37,1.0,1.0,0.0,REP
88,2021,78.158,84.71,13.65,1.0,1.0,0.0,REP
88,2022,84.15799999999999,73.87,16.84,0.0,0.0,0.0,Hors EP
88,2023,80.03999999999999,63.65999999999999,14.88,1.0,1.0,0.0,REP
89,2017,82.72999999999999,73.27,17.2,0.0,0.0,0.0,Hors EP
89,2018,79.634,59.56,21.8,0.0,0.0,0.0,Hors EP
89,2019,79.93199999999999,100.0,20.79,0.0,0.0,0.0,Hors EP
89,2020,83.94800000000001,74.95,19.21,0.0,0.0,0.0,Hors EP
89,2021,73.15599999999999,46.8,12.55,1.0,0.0,1.0,REP+
89,2022,84.256,51.06,15.289999999999997,0.0,0.0,0.0,Hors EP
89,2023,65.93199999999999,58.5,22.75,0.0,0.0,1.0,REP+
90,2017,72.658,80.11,15.180000000000001,1.0,0.0,1.0,REP+
90,2018,81.252,69.2,18.79,0.0,0.0,0.0,Hors EP
90,2019,83.67999999999999,78.44,17.59,0.0,0.0,0.0,Hors EP
90,2020,77.22,94.2,22.91,0.0,0.0,0.0,Hors EP
90,2021,69.404,76.19,22.17,0.0,1.0,0.0,REP
90,2022,74.74,48.02,27.95,0.0,0.0,0.0,Hors EP
90,2023,86.774,74.06,18.88,0.0,0.0,0.0,Hors EP
91,2017,79.984,81.45,17.62,0.0,0.0,0.0,Hors EP
91,2018,77.702,94.59,19.01,0.0,0.0,0.0,Hors EP
91,2019,75.22,74.99,12.0,1.0,1.0,0.0,REP
91,2020,78.37,89.14,12.0,1.0,1.0,0.0,REP
91,2021,77.732,86.54,23.63,0.0,0.0,0.0,Hors EP
91,2022,79.85,80.14,14.64,1.0,1.0,0.0,REP
91,2023,76.66,86.99,16.44,1.0,0.0,1.0,REP+
92,2017,84.53999999999999,98.41,12.25,0.0,0.0,0.0,Hors EP
92,2018,77.654,69.95,12.0,1.0,1.0,0.0,REP
92,2019,81.8,77.78,12.0,0.0,0.0,0.0,Hors EP
92,2020,69.264,64.76,12.38,1.0,0.0,1.0,REP+
92,2021,85.716,74.08,17.29,0.0,0.0,0.0,Hors EP
92,2022,84.736,47.62,12.0,0.0,0.0,0.0,Hors EP
92,2023,85.26,92.12,15.59,0.0,0.0,0.0,Hors EP
93,2017,82.22,40.0,13.99,0.0,0.0,0.0,Hors EP
93,2018,71.7,64.53,18.45,0.0,1.0,0.0,REP
93,2019,80.88,46.98,12.0,0.0,0.0,0.0,Hors EP
93,2020,73.692,62.2,17.93,1.0,0.0,1.0,REP+
93,2021,65.97,82.64,22.26,0.0,1.0,0.0,REP
93,2022,80.558,99.09,12.31,0.0,0.0,0.0,Hors EP
93,2023,83.47,55.57000000000001,19.93,0.0,0.0,0.0,Hors EP
94,2017,86.196,92.58,12.0,0.0,0.0,0.0,Hors EP
94,2018,78.816,83.14,12.01,0.0,0.0,0.0,Hors EP
94,2019,79.866,68.17,17.95,0.0,0.0,0.0,Hors EP
94,2020,70.454,77.18,15.419999999999998,1.0,0.0,1.0,REP+
94,2021,81.44,78.15,19.25,0.0,0.0,0.0,Hors EP
94,2022,79.288,71.46,12.07,1.0,1.0,0.0,REP
94,2023,85.41799999999999,46.88,13.690000000000001,0.0,0.0,0.0,Hors EP
95,2017,79.97,71.48,20.8,0.0,0.0,0.0,Hors EP
95,2018,73.396,60.2,18.96,0.0,1.0,0.0,REP
95,2019,79.136,79.56,12.0,0.0,0.0,0.0,Hors EP
95,2020,81.87,87.89,15.35,0.0,0.0,0.0,Hors EP
95,2021,77.416,66.07,12.0,1.0,1.0,0.0,REP
95,2022,73.348,56.90999999999999,21.41,0.0,1.0,0.0,REP
95,2023,85.57000000000001,64.48,18.37,0.0,0.0,0.0,Hors EP
96,2017,73.45,62.21,20.27,0.0,0.0,0.0,Hors EP
96,2018,80.19,85.22,22.51,0.0,0.0,0.0,Hors EP
96,2019,61.17,77.75,20.25,0.0,0.0,1.0,REP+
96,2020,74.90799999999999,49.44,12.0,1.0,1.0,0.0,REP
96,2021,86.108,44.62,14.180000000000001,0.0,0.0,0.0,Hors EP
96,2022,84.888,88.22,14.13,0.0,0.0,0.0,Hors EP
96,2023,76.508,63.86999999999999,18.17,0.0,1.0,0.0,REP
97,2017,66.762,75.94,18.91,0.0,1.0,0.0,REP
97,2018,78.924,62.510000000000005,15.680000000000001,0.0,0.0,0.0,Hors EP
97,2019,86.012,73.08,15.190000000000001,0.0,0.0,0.0,Hors EP
97,2020,79.7,86.68,20.99,0.0,0.0,0.0,Hors EP
97,2021,68.338,77.22,12.0,1.0,0.0,1.0,REP+
97,2022,82.716,75.67,18.15,0.0,0.0,0.0,Hors EP
97,2023,89.588,77.45,13.960000000000003,0.0,0.0,0.0,Hors EP
98,2017,73.604,63.92,27.48,0.0,0.0,0.0,Hors EP
98,2018,78.886,67.61,12.0,0.0,0.0,0.0,Hors EP
98,2019,86.58,64.92,19.18,0.0,0.0,0.0,Hors EP
98,2020,81.21000000000001,87.61,14.45,1.0,1.0,0.0,REP
98,2021,78.16,72.85,14.11,1.0,1.0,0.0,REP
98,2022,70.886,55.2,14.39,1.0,0.0,1.0,REP+
98,2023,81.236,76.46,21.8,0.0,0.0,0.0,Hors EP
99,2017,65.72200000000001,79.58,12.69,1.0,0.0,1.0,REP+
99,2018,84.738,70.06,15.95,0.0,0.0,0.0,Hors EP
99,2019,86.23400000000001,57.69,12.04,0.0,0.0,0.0,Hors EP
99,2020,68.924,75.49,14.669999999999998,1.0,0.0,1.0,REP+
99,2021,80.042,55.489999999999995,14.940000000000001,1.0,1.0,0.0,REP
99,2022,85.852,97.01,12.0,0.0,0.0,0.0,Hors EP
99,2023,85.61800000000001,74.32,18.68,0.0,0.0,0.0,Hors EP
100,2017,73.712,74.96,12.0,1.0,0.0,1.0,REP+
100,2018,70.298,92.79,12.0,1.0,0.0,1.0,REP+
100,2019,76.492,67.24,13.35,1.0,1.0,0.0,REP
100,2020,85.104,62.010000000000005,12.01,0.0,0.0,0.0,Hors EP
100,2021,84.498,66.06,12.960000000000003,0.0,0.0,0.0,Hors EP
100,2022,85.99,65.22,16.13,0.0,0.0,0.0,Hors EP
100,2023,77.616,67.5,15.62,1.0,0.0,1.0,REP+
101,2017,81.072,86.12,19.12,0.0,0.0,0.0,Hors EP
101,2018,73.22200000000001,89.58,24.98,0.0,0.0,0.0,Hors EP
101,2019,76.776,81.75,12.12,1.0,1.0,0.0,REP
101,2020,79.936,54.510000000000005,15.430000000000001,1.0,1.0,0.0,REP
101,2021,70.71000000000001,48.15,14.7,1.0,0.0,1.0,REP+
101,2022,79.09,96.82,24.42,0.0,0.0,0.0,Hors EP
101,2023,86.494,64.0,13.0,0.0,0.0,0.0,Hors EP
102,2017,74.168,66.8,14.180000000000001,1.0,1.0,0.0,REP
102,2018,76.91,77.23,17.09,0.0,0.0,0.0,Hors EP
102,2019,68.986,55.67999999999999,18.57,0.0,1.0,0.0,REP
102,2020,85.06800000000001,81.49,19.17,0.0,0.0,0.0,Hors EP
102,2021,80.292,69.45,19.53,0.0,0.0,0.0,Hors EP
102,2022,75.772,69.72,16.95,1.0,0.0,1.0,REP+
102,2023,82.248,66.29,20.63,0.0,0.0,0.0,Hors EP
103,2017,81.428,65.93,17.51,0.0,0.0,0.0,Hors EP
103,2018,84.424,45.8,12.85,0.0,0.0,0.0,Hors EP
103,2019,76.788,100.0,20.27,0.0,0.0,0.0,Hors EP
103,2020,83.858,61.48,16.52,0.0,0.0,0.0,Hors EP
103,2021,85.586,81.22,15.73,0.0,0.0,0.0,Hors EP
103,2022,81.97,80.24,19.32,0.0,0.0,0.0,Hors EP
103,2023,75.468,97.01,16.74,1.0,0.0,1.0,REP+
104,2017,70.922,58.510000000000005,12.0,1.0,0.0,1.0,REP+
104,2018,70.878,52.8,18.9,0.0,1.0,0.0,REP
104,2019,77.22,74.14,12.0,1.0,1.0,0.0,REP
104,2020,75.508,67.95,12.31,1.0,1.0,0.0,REP
104,2021,78.848,72.29,28.55,0.0,0.0,0.0,Hors EP
104,2022,78.122,56.7,13.62,1.0,1.0,0.0,REP
104,2023,85.824,88.43,15.09,0.0,0.0,0.0,Hors EP
105,2017,70.348,70.77,20.85,0.0,1.0,0.0,REP
105,2018,83.846,88.64,13.569999999999999,0.0,0.0,0.0,Hors EP
105,2019,84.86600000000001,64.95,18.93,0.0,0.0,0.0,Hors EP
105,2020,75.61999999999999,92.88,12.76,1.0,1.0,0.0,REP
105,2021,77.304,89.41,12.01,1.0,0.0,1.0,REP+
105,2022,84.908,56.3,18.91,0.0,0.0,0.0,Hors EP
105,2023,79.078,60.79,13.819999999999999,1.0,1.0,0.0,REP
106,2017,76.072,92.53,24.09,0.0,0.0,0.0,Hors EP
106,2018,62.948,80.74,21.75,0.0,0.0,1.0,REP+
106,2019,77.176,100.0,12.3,1.0,1.0,0.0,REP
106,2020,82.888,80.42,19.44,0.0,0.0,0.0,Hors EP
106,2021,85.526,85.99,17.1,0.0,0.0,0.0,Hors EP
106,2022,76.01599999999999,79.52,17.42,1.0,0.0,1.0,REP+
106,2023,77.356,69.83,12.0,1.0,1.0,0.0,REP
107,2017,71.384,90.01,12.0,1.0,1.0,0.0,REP
107,2018,62.20399999999999,68.45,23.11,0.0,0.0,1.0,REP+
107,2019,83.15799999999999,65.81,18.88,0.0,0.0,0.0,Hors EP
107,2020,74.924,76.96,22.93,0.0,0.0,0.0,Hors EP
107,2021,79.638,69.46,20.98,0.0,0.0,0.0,Hors EP
107,2022,84.63199999999999,50.01,12.32,0.0,0.0,0.0,Hors EP
107,2023,84.506,64.27,12.0,0.0,0.0,0.0,Hors EP
108,2017,72.26,79.12,25.05,0.0,0.0,0.0,Hors EP
108,2018,78.452,71.5,14.069999999999999,1.0,1.0,0.0,REP
108,2019,81.998,72.55,17.04,0.0,0.0,0.0,Hors EP
108,2020,81.392,85.83,20.44,0.0,0.0,0.0,Hors EP
108,2021,84.77000000000001,57.65999999999999,17.75,0.0,0.0,0.0,Hors EP
108,2022,80.49000000000001,74.83,19.35,0.0,0.0,0.0,Hors EP
108,2023,79.062,86.36,20.99,0.0,0.0,0.0,Hors EP
109,2017,72.702,83.7,12.0,1.0,1.0,0.0,REP
109,2018,83.76,96.1,18.15,0.0,0.0,0.0,Hors EP
109,2019,72.124,78.3,12.64,1.0,1.0,0.0,REP
109,2020,72.124,84.49,21.48,0.0,1.0,0.0,REP
109,2021,84.592,73.05,20.96,0.0,0.0,0.0,Hors EP
109,2022,82.118,75.64,20.21,0.0,0.0,0.0,Hors EP
109,2023,71.47999999999999,64.99,19.83,0.0,1.0,0.0,REP
110,2017,76.652,69.63,12.0,1.0,1.0,0.0,REP
110,2018,69.704,81.96,21.06,0.0,1.0,0.0,REP
110,2019,81.312,78.44,12.0,0.0,0.0,0.0,Hors EP
110,2020,68.536,79.15,18.12,0.0,0.0,1.0,REP+
110,2021,84.542,77.7,12.26,0.0,0.0,0.0,Hors EP
110,2022,79.446,64.32,12.0,1.0,1.0,0.0,REP
110,2023,86.60799999999999,68.46,14.89,0.0,0.0,0.0,Hors EP
111,2017,80.19,49.33,16.23,0.0,0.0,0.0,Hors EP
111,2018,83.768,44.38,18.53,0.0,0.0,0.0,Hors EP
111,2019,76.63199999999999,71.28,13.970000000000002,1.0,1.0,0.0,REP
111,2020,83.78999999999999,68.6,12.36,0.0,0.0,0.0,Hors EP
111,2021,70.388,56.67999999999999,21.92,0.0,1.0,0.0,REP
111,2022,87.32000000000001,81.48,14.440000000000001,0.0,0.0,0.0,Hors EP
111,2023,74.51,77.06,16.12,1.0,0.0,1.0,REP+
112,2017,77.628,65.51,17.0,1.0,1.0,0.0,REP
112,2018,80.856,86.91,18.99,0.0,0.0,0.0,Hors EP
112,2019,79.894,63.48,19.99,0.0,0.0,0.0,Hors EP
112,2020,69.074,72.27,18.56,0.0,0.0,1.0,REP+
112,2021,74.224,56.77,27.79,0.0,0.0,0.0,Hors EP
112,2022,82.162,62.760000000000005,14.180000000000001,1.0,1.0,0.0,REP
112,2023,83.186,82.67,19.62,0.0,0.0,0.0,Hors EP
113,2017,72.81800000000001,84.24,22.36,0.0,0.0,0.0,Hors EP
113,2018,81.212,71.45,16.05,0.0,0.0,0.0,Hors EP
113,2019,68.764,68.34,18.99,0.0,1.0,0.0,REP
